comp28256_c0_seq1	isogroup28256
comp28257_c0_seq2	isogroup28257
comp28258_c0_seq1	isogroup28258
comp28259_c0_seq1	isogroup28259
comp28260_c0_seq1	isogroup28260
comp28261_c0_seq1	isogroup28261
comp28262_c0_seq2	isogroup28262
comp28264_c0_seq1	isogroup28264
comp28265_c0_seq1	isogroup28265
comp28266_c0_seq1	isogroup28266
comp28267_c0_seq3	isogroup28267
comp28269_c0_seq1	isogroup28269
comp28271_c0_seq1	isogroup28271
comp28272_c0_seq1	isogroup28272
comp28273_c0_seq1	isogroup28273
comp28275_c0_seq2	isogroup28275
comp28276_c0_seq2	isogroup28276
comp28278_c0_seq2	isogroup28278
comp28279_c0_seq1	isogroup28279
comp28281_c0_seq1	isogroup28281
comp28282_c0_seq1	isogroup28282
comp28283_c0_seq1	isogroup28283
comp28284_c0_seq3	isogroup28284
comp28285_c0_seq2	isogroup28285
comp28286_c0_seq1	isogroup28286
comp28287_c0_seq1	isogroup28287
comp28288_c0_seq2	isogroup28288
comp28289_c0_seq1	isogroup28289
comp28290_c0_seq1	isogroup28290
comp28291_c0_seq2	isogroup28291
comp28292_c0_seq1	isogroup28292
comp28296_c0_seq1	isogroup28296
comp28298_c0_seq1	isogroup28298
comp28299_c0_seq1	isogroup28299
comp28300_c0_seq1	isogroup28300
comp28302_c0_seq1	isogroup28302
comp28304_c0_seq1	isogroup28304
comp28305_c0_seq1	isogroup28305
comp28307_c0_seq1	isogroup28307
comp28308_c0_seq1	isogroup28308
comp28309_c0_seq1	isogroup28309
comp28310_c0_seq1	isogroup28310
comp28311_c0_seq1	isogroup28311
comp28312_c0_seq1	isogroup28312
comp28313_c0_seq1	isogroup28313
comp28314_c0_seq1	isogroup28314
comp28315_c0_seq1	isogroup28315
comp28317_c0_seq1	isogroup28317
comp28318_c0_seq1	isogroup28318
comp28319_c0_seq1	isogroup28319
comp28321_c0_seq1	isogroup28321
comp28323_c0_seq2	isogroup28323
comp28324_c0_seq1	isogroup28324
comp28326_c0_seq1	isogroup28326
comp28327_c0_seq1	isogroup28327
comp28329_c0_seq1	isogroup28329
comp28330_c0_seq1	isogroup28330
comp28331_c0_seq2	isogroup28331
comp28332_c0_seq1	isogroup28332
comp28333_c0_seq1	isogroup28333
comp28334_c0_seq1	isogroup28334
comp28335_c0_seq1	isogroup28335
comp28336_c0_seq1	isogroup28336
comp28339_c0_seq1	isogroup28339
comp28340_c0_seq1	isogroup28340
comp28341_c0_seq1	isogroup28341
comp28342_c0_seq1	isogroup28342
comp28343_c0_seq2	isogroup28343
comp28344_c0_seq2	isogroup28344
comp28345_c0_seq1	isogroup28345
comp28347_c0_seq1	isogroup28347
comp28348_c0_seq1	isogroup28348
comp28349_c0_seq3	isogroup28349
comp28350_c0_seq1	isogroup28350
comp28351_c0_seq1	isogroup28351
comp28352_c0_seq1	isogroup28352
comp28353_c0_seq1	isogroup28353
comp28355_c0_seq1	isogroup28355
comp28356_c0_seq1	isogroup28356
comp28357_c0_seq1	isogroup28357
comp28358_c0_seq1	isogroup28358
comp28360_c0_seq1	isogroup28360
comp28361_c0_seq1	isogroup28361
comp28362_c0_seq1	isogroup28362
comp28363_c0_seq1	isogroup28363
comp28365_c0_seq1	isogroup28365
comp28366_c0_seq1	isogroup28366
comp28367_c0_seq1	isogroup28367
comp28368_c0_seq1	isogroup28368
comp28369_c0_seq1	isogroup28369
comp28370_c0_seq1	isogroup28370
comp28371_c0_seq1	isogroup28371
comp28372_c0_seq1	isogroup28372
comp28373_c0_seq1	isogroup28373
comp28375_c0_seq1	isogroup28375
comp28376_c0_seq1	isogroup28376
comp28377_c0_seq1	isogroup28377
comp28378_c0_seq1	isogroup28378
comp28379_c0_seq1	isogroup28379
comp28380_c0_seq1	isogroup28380
comp28381_c0_seq1	isogroup28381
comp28382_c0_seq1	isogroup28382
comp28383_c0_seq1	isogroup28383
comp28385_c0_seq1	isogroup28385
comp28386_c0_seq1	isogroup28386
comp28387_c0_seq1	isogroup28387
comp28388_c0_seq3	isogroup28388
comp28389_c0_seq1	isogroup28389
comp28390_c0_seq1	isogroup28390
comp28391_c0_seq1	isogroup28391
comp28396_c0_seq1	isogroup28396
comp28398_c0_seq1	isogroup28398
comp28399_c0_seq1	isogroup28399
comp28400_c0_seq1	isogroup28400
comp28401_c0_seq1	isogroup28401
comp28402_c0_seq1	isogroup28402
comp28403_c0_seq2	isogroup28403
comp28404_c0_seq1	isogroup28404
comp28405_c0_seq1	isogroup28405
comp28406_c0_seq1	isogroup28406
comp28407_c0_seq1	isogroup28407
comp28408_c0_seq1	isogroup28408
comp28409_c0_seq1	isogroup28409
comp28410_c0_seq1	isogroup28410
comp28411_c0_seq1	isogroup28411
comp28412_c0_seq2	isogroup28412
comp28414_c0_seq1	isogroup28414
comp28418_c0_seq2	isogroup28418
comp28419_c0_seq1	isogroup28419
comp28420_c0_seq1	isogroup28420
comp28421_c0_seq1	isogroup28421
comp28423_c0_seq1	isogroup28423
comp28424_c0_seq1	isogroup28424
comp28425_c0_seq1	isogroup28425
comp28426_c0_seq1	isogroup28426
comp28428_c0_seq1	isogroup28428
comp28429_c0_seq1	isogroup28429
comp28430_c0_seq1	isogroup28430
comp28431_c0_seq1	isogroup28431
comp28432_c0_seq1	isogroup28432
comp28433_c0_seq2	isogroup28433
comp28434_c0_seq1	isogroup28434
comp28435_c0_seq1	isogroup28435
comp28437_c0_seq1	isogroup28437
comp28438_c0_seq1	isogroup28438
comp28439_c0_seq1	isogroup28439
comp28440_c0_seq2	isogroup28440
comp28441_c0_seq1	isogroup28441
comp28443_c0_seq1	isogroup28443
comp28444_c0_seq1	isogroup28444
comp28445_c0_seq1	isogroup28445
comp28446_c0_seq1	isogroup28446
comp28447_c0_seq1	isogroup28447
comp28449_c0_seq1	isogroup28449
comp28450_c0_seq1	isogroup28450
comp28452_c0_seq1	isogroup28452
comp28453_c0_seq2	isogroup28453
comp28454_c0_seq1	isogroup28454
comp28456_c0_seq3	isogroup28456
comp28457_c0_seq2	isogroup28457
comp28459_c0_seq2	isogroup28459
comp28460_c0_seq1	isogroup28460
comp28461_c0_seq1	isogroup28461
comp28462_c0_seq1	isogroup28462
comp28463_c0_seq1	isogroup28463
comp28465_c0_seq2	isogroup28465
comp28466_c0_seq2	isogroup28466
comp28468_c0_seq1	isogroup28468
comp28471_c0_seq1	isogroup28471
comp28473_c0_seq2	isogroup28473
comp28475_c0_seq1	isogroup28475
comp28477_c0_seq1	isogroup28477
comp28478_c0_seq1	isogroup28478
comp28479_c0_seq1	isogroup28479
comp28480_c0_seq2	isogroup28480
comp28481_c0_seq1	isogroup28481
comp28482_c0_seq1	isogroup28482
comp28484_c0_seq1	isogroup28484
comp28485_c0_seq1	isogroup28485
comp28487_c0_seq1	isogroup28487
comp28488_c0_seq1	isogroup28488
comp28489_c0_seq6	isogroup28489
comp28491_c0_seq1	isogroup28491
comp28492_c0_seq1	isogroup28492
comp28493_c0_seq1	isogroup28493
comp28494_c0_seq1	isogroup28494
comp28495_c0_seq1	isogroup28495
comp28496_c0_seq1	isogroup28496
comp28497_c0_seq1	isogroup28497
comp28498_c0_seq1	isogroup28498
comp28499_c0_seq1	isogroup28499
comp28500_c0_seq1	isogroup28500
comp28501_c0_seq2	isogroup28501
comp28502_c0_seq1	isogroup28502
comp28503_c0_seq1	isogroup28503
comp28504_c0_seq1	isogroup28504
comp28505_c0_seq1	isogroup28505
comp28506_c0_seq1	isogroup28506
comp28507_c0_seq1	isogroup28507
comp28509_c0_seq1	isogroup28509
comp28510_c0_seq1	isogroup28510
comp28511_c0_seq1	isogroup28511
comp28512_c0_seq1	isogroup28512
comp28513_c0_seq1	isogroup28513
comp28514_c0_seq1	isogroup28514
comp28515_c0_seq1	isogroup28515
comp28516_c0_seq1	isogroup28516
comp28517_c0_seq1	isogroup28517
comp28518_c0_seq1	isogroup28518
comp28520_c0_seq2	isogroup28520
comp28521_c0_seq1	isogroup28521
comp28522_c0_seq1	isogroup28522
comp28523_c0_seq2	isogroup28523
comp28524_c0_seq1	isogroup28524
comp28525_c0_seq1	isogroup28525
comp28526_c0_seq1	isogroup28526
comp28527_c0_seq1	isogroup28527
comp28530_c0_seq1	isogroup28530
comp28531_c0_seq1	isogroup28531
comp28532_c0_seq1	isogroup28532
comp28533_c0_seq2	isogroup28533
comp28535_c0_seq1	isogroup28535
comp28536_c0_seq1	isogroup28536
comp28537_c0_seq1	isogroup28537
comp28538_c0_seq1	isogroup28538
comp28539_c0_seq2	isogroup28539
comp28540_c0_seq1	isogroup28540
comp28541_c0_seq1	isogroup28541
comp28543_c0_seq1	isogroup28543
comp28545_c0_seq1	isogroup28545
comp28546_c0_seq1	isogroup28546
comp28547_c0_seq1	isogroup28547
comp28548_c0_seq1	isogroup28548
comp28549_c0_seq1	isogroup28549
comp28550_c0_seq1	isogroup28550
comp28551_c0_seq1	isogroup28551
comp28552_c0_seq1	isogroup28552
comp28553_c0_seq1	isogroup28553
comp28554_c0_seq1	isogroup28554
comp28556_c0_seq1	isogroup28556
comp28557_c0_seq2	isogroup28557
comp28558_c0_seq1	isogroup28558
comp28559_c0_seq1	isogroup28559
comp28560_c0_seq1	isogroup28560
comp28562_c0_seq1	isogroup28562
comp28563_c0_seq1	isogroup28563
comp28564_c0_seq1	isogroup28564
comp28565_c0_seq2	isogroup28565
comp28566_c0_seq2	isogroup28566
comp28567_c0_seq1	isogroup28567
comp28568_c0_seq1	isogroup28568
comp28569_c0_seq3	isogroup28569
comp28570_c0_seq1	isogroup28570
comp28571_c0_seq1	isogroup28571
comp28572_c0_seq1	isogroup28572
comp28573_c0_seq1	isogroup28573
comp28574_c0_seq1	isogroup28574
comp28575_c0_seq3	isogroup28575
comp28577_c0_seq1	isogroup28577
comp28578_c0_seq1	isogroup28578
comp28579_c0_seq1	isogroup28579
comp28580_c0_seq1	isogroup28580
comp28581_c0_seq1	isogroup28581
comp28583_c1_seq1	isogroup28583
comp28585_c0_seq1	isogroup28585
comp28586_c0_seq4	isogroup28586
comp28588_c0_seq1	isogroup28588
comp28594_c0_seq1	isogroup28594
comp28595_c0_seq1	isogroup28595
comp28597_c0_seq1	isogroup28597
comp28598_c0_seq2	isogroup28598
comp28599_c0_seq1	isogroup28599
comp28600_c0_seq1	isogroup28600
comp28601_c0_seq1	isogroup28601
comp28603_c0_seq1	isogroup28603
comp28604_c0_seq1	isogroup28604
comp28606_c0_seq1	isogroup28606
comp28608_c0_seq1	isogroup28608
comp28609_c0_seq1	isogroup28609
comp28611_c0_seq1	isogroup28611
comp28613_c0_seq1	isogroup28613
comp28614_c0_seq1	isogroup28614
comp28615_c0_seq1	isogroup28615
comp28616_c0_seq2	isogroup28616
comp28617_c0_seq1	isogroup28617
comp28618_c0_seq1	isogroup28618
comp28620_c0_seq1	isogroup28620
comp28621_c0_seq1	isogroup28621
comp28622_c0_seq1	isogroup28622
comp28623_c0_seq1	isogroup28623
comp28624_c0_seq1	isogroup28624
comp28625_c0_seq1	isogroup28625
comp28626_c0_seq2	isogroup28626
comp28627_c0_seq1	isogroup28627
comp28628_c0_seq1	isogroup28628
comp28629_c0_seq1	isogroup28629
comp28630_c0_seq1	isogroup28630
comp28631_c0_seq1	isogroup28631
comp28632_c0_seq1	isogroup28632
comp28633_c0_seq1	isogroup28633
comp28635_c0_seq1	isogroup28635
comp28636_c0_seq1	isogroup28636
comp28637_c0_seq1	isogroup28637
comp28640_c0_seq1	isogroup28640
comp28641_c0_seq1	isogroup28641
comp28642_c0_seq1	isogroup28642
comp28643_c0_seq1	isogroup28643
comp28644_c0_seq1	isogroup28644
comp28645_c0_seq1	isogroup28645
comp28646_c0_seq1	isogroup28646
comp28647_c0_seq1	isogroup28647
comp28649_c0_seq1	isogroup28649
comp28650_c0_seq1	isogroup28650
comp28652_c0_seq2	isogroup28652
comp28653_c0_seq1	isogroup28653
comp28654_c0_seq1	isogroup28654
comp28655_c0_seq1	isogroup28655
comp28656_c0_seq2	isogroup28656
comp28657_c0_seq1	isogroup28657
comp28658_c0_seq1	isogroup28658
comp28659_c0_seq1	isogroup28659
comp28660_c0_seq1	isogroup28660
comp28661_c0_seq1	isogroup28661
comp28662_c0_seq1	isogroup28662
comp28663_c0_seq1	isogroup28663
comp28664_c0_seq1	isogroup28664
comp28665_c0_seq2	isogroup28665
comp28666_c0_seq1	isogroup28666
comp28668_c0_seq1	isogroup28668
comp28669_c0_seq2	isogroup28669
comp28670_c0_seq1	isogroup28670
comp28671_c0_seq1	isogroup28671
comp28672_c0_seq1	isogroup28672
comp28673_c0_seq2	isogroup28673
comp28674_c0_seq1	isogroup28674
comp28676_c0_seq1	isogroup28676
comp28677_c0_seq2	isogroup28677
comp28678_c0_seq1	isogroup28678
comp28679_c0_seq1	isogroup28679
comp28680_c0_seq1	isogroup28680
comp28682_c0_seq1	isogroup28682
comp28683_c0_seq1	isogroup28683
comp28684_c0_seq1	isogroup28684
comp28685_c0_seq1	isogroup28685
comp28686_c0_seq1	isogroup28686
comp28687_c0_seq1	isogroup28687
comp28688_c0_seq1	isogroup28688
comp28689_c0_seq1	isogroup28689
comp28691_c0_seq1	isogroup28691
comp28692_c0_seq1	isogroup28692
comp28693_c0_seq3	isogroup28693
comp28694_c0_seq2	isogroup28694
comp28695_c0_seq2	isogroup28695
comp28696_c0_seq1	isogroup28696
comp28697_c0_seq1	isogroup28697
comp28698_c0_seq1	isogroup28698
comp28699_c0_seq1	isogroup28699
comp28700_c0_seq1	isogroup28700
comp28701_c0_seq1	isogroup28701
comp28703_c0_seq1	isogroup28703
comp28704_c0_seq1	isogroup28704
comp28705_c0_seq1	isogroup28705
comp28706_c0_seq1	isogroup28706
comp28707_c0_seq1	isogroup28707
comp28708_c0_seq1	isogroup28708
comp28709_c0_seq1	isogroup28709
comp28710_c0_seq1	isogroup28710
comp28711_c0_seq1	isogroup28711
comp28712_c0_seq1	isogroup28712
comp28714_c0_seq2	isogroup28714
comp28715_c0_seq1	isogroup28715
comp28718_c0_seq1	isogroup28718
comp28719_c0_seq1	isogroup28719
comp28720_c0_seq1	isogroup28720
comp28721_c0_seq1	isogroup28721
comp28722_c0_seq1	isogroup28722
comp28723_c0_seq1	isogroup28723
comp28724_c0_seq1	isogroup28724
comp28725_c0_seq1	isogroup28725
comp28726_c0_seq2	isogroup28726
comp28727_c0_seq1	isogroup28727
comp28728_c0_seq1	isogroup28728
comp28729_c0_seq1	isogroup28729
comp28731_c0_seq3	isogroup28731
comp28732_c0_seq2	isogroup28732
comp28733_c0_seq2	isogroup28733
comp28734_c0_seq1	isogroup28734
comp28735_c0_seq1	isogroup28735
comp28736_c0_seq1	isogroup28736
comp28740_c0_seq1	isogroup28740
comp28741_c0_seq1	isogroup28741
comp28742_c0_seq1	isogroup28742
comp28746_c0_seq1	isogroup28746
comp28747_c0_seq1	isogroup28747
comp28748_c0_seq1	isogroup28748
comp28749_c0_seq1	isogroup28749
comp28750_c0_seq1	isogroup28750
comp28751_c0_seq1	isogroup28751
comp28752_c0_seq1	isogroup28752
comp28753_c0_seq1	isogroup28753
comp28755_c0_seq1	isogroup28755
comp28756_c0_seq1	isogroup28756
comp28759_c0_seq1	isogroup28759
comp28760_c0_seq2	isogroup28760
comp28761_c0_seq1	isogroup28761
comp28762_c0_seq1	isogroup28762
comp28764_c0_seq1	isogroup28764
comp28765_c0_seq1	isogroup28765
comp28766_c0_seq1	isogroup28766
comp28767_c0_seq1	isogroup28767
comp28769_c0_seq1	isogroup28769
comp28770_c0_seq1	isogroup28770
comp28771_c0_seq1	isogroup28771
comp28772_c0_seq2	isogroup28772
comp28773_c0_seq1	isogroup28773
comp28777_c0_seq1	isogroup28777
comp28778_c0_seq1	isogroup28778
comp28779_c0_seq1	isogroup28779
comp28782_c0_seq1	isogroup28782
comp28783_c0_seq1	isogroup28783
comp28784_c0_seq1	isogroup28784
comp28786_c0_seq2	isogroup28786
comp28787_c0_seq1	isogroup28787
comp28788_c0_seq1	isogroup28788
comp28789_c0_seq1	isogroup28789
comp28790_c0_seq2	isogroup28790
comp28791_c0_seq3	isogroup28791
comp28793_c0_seq1	isogroup28793
comp28795_c0_seq1	isogroup28795
comp28797_c0_seq2	isogroup28797
comp28798_c0_seq1	isogroup28798
comp28799_c0_seq1	isogroup28799
comp28800_c0_seq1	isogroup28800
comp28803_c0_seq1	isogroup28803
comp28804_c0_seq1	isogroup28804
comp28805_c0_seq1	isogroup28805
comp28807_c0_seq1	isogroup28807
comp28808_c0_seq1	isogroup28808
comp28809_c0_seq1	isogroup28809
comp28810_c0_seq1	isogroup28810
comp28811_c0_seq1	isogroup28811
comp28812_c0_seq1	isogroup28812
comp28813_c0_seq1	isogroup28813
comp28814_c0_seq1	isogroup28814
comp28816_c0_seq2	isogroup28816
comp28817_c0_seq1	isogroup28817
comp28818_c0_seq1	isogroup28818
comp28819_c0_seq2	isogroup28819
comp28820_c0_seq1	isogroup28820
comp28821_c0_seq1	isogroup28821
comp28822_c0_seq1	isogroup28822
comp28823_c0_seq1	isogroup28823
comp28824_c0_seq1	isogroup28824
comp28825_c0_seq1	isogroup28825
comp28826_c0_seq1	isogroup28826
comp28827_c0_seq1	isogroup28827
comp28828_c0_seq2	isogroup28828
comp28829_c0_seq1	isogroup28829
comp28830_c0_seq1	isogroup28830
comp28831_c0_seq1	isogroup28831
comp28832_c0_seq1	isogroup28832
comp28833_c0_seq1	isogroup28833
comp28834_c0_seq1	isogroup28834
comp28836_c0_seq1	isogroup28836
comp28837_c0_seq1	isogroup28837
comp28838_c0_seq1	isogroup28838
comp28839_c0_seq1	isogroup28839
comp28840_c0_seq1	isogroup28840
comp28841_c0_seq1	isogroup28841
comp28842_c0_seq1	isogroup28842
comp28843_c0_seq1	isogroup28843
comp28844_c0_seq1	isogroup28844
comp28847_c0_seq1	isogroup28847
comp28849_c0_seq1	isogroup28849
comp28850_c0_seq1	isogroup28850
comp28851_c0_seq1	isogroup28851
comp28852_c0_seq1	isogroup28852
comp28854_c0_seq1	isogroup28854
comp28855_c0_seq1	isogroup28855
comp28856_c0_seq1	isogroup28856
comp28857_c0_seq1	isogroup28857
comp28858_c0_seq1	isogroup28858
comp28859_c0_seq1	isogroup28859
comp28860_c0_seq1	isogroup28860
comp28861_c0_seq1	isogroup28861
comp28862_c0_seq1	isogroup28862
comp28863_c0_seq2	isogroup28863
comp28864_c0_seq1	isogroup28864
comp28865_c0_seq1	isogroup28865
comp28866_c0_seq1	isogroup28866
comp28867_c0_seq1	isogroup28867
comp28869_c0_seq1	isogroup28869
comp28870_c0_seq1	isogroup28870
comp28871_c0_seq1	isogroup28871
comp28872_c0_seq1	isogroup28872
comp28873_c0_seq1	isogroup28873
comp28875_c0_seq1	isogroup28875
comp28876_c0_seq1	isogroup28876
comp28877_c0_seq1	isogroup28877
comp28878_c0_seq1	isogroup28878
comp28879_c0_seq1	isogroup28879
comp28880_c0_seq1	isogroup28880
comp28881_c0_seq2	isogroup28881
comp28882_c0_seq2	isogroup28882
comp28883_c0_seq1	isogroup28883
comp28884_c0_seq1	isogroup28884
comp28885_c0_seq1	isogroup28885
comp28886_c0_seq2	isogroup28886
comp28887_c0_seq1	isogroup28887
comp28888_c0_seq1	isogroup28888
comp28889_c0_seq1	isogroup28889
comp28890_c0_seq1	isogroup28890
comp28891_c0_seq1	isogroup28891
comp28892_c0_seq1	isogroup28892
comp28893_c0_seq1	isogroup28893
comp28895_c0_seq1	isogroup28895
comp28898_c0_seq1	isogroup28898
comp28899_c0_seq1	isogroup28899
comp28900_c0_seq1	isogroup28900
comp28902_c0_seq1	isogroup28902
comp28903_c0_seq1	isogroup28903
comp28904_c0_seq1	isogroup28904
comp28905_c0_seq1	isogroup28905
comp28906_c0_seq1	isogroup28906
comp28908_c0_seq2	isogroup28908
comp28909_c0_seq1	isogroup28909
comp28910_c0_seq1	isogroup28910
comp28912_c0_seq1	isogroup28912
comp28913_c0_seq1	isogroup28913
comp28915_c0_seq1	isogroup28915
comp28916_c0_seq1	isogroup28916
comp28919_c0_seq1	isogroup28919
comp28921_c0_seq1	isogroup28921
comp28923_c0_seq2	isogroup28923
comp28925_c0_seq1	isogroup28925
comp28926_c0_seq1	isogroup28926
comp28927_c0_seq1	isogroup28927
comp28928_c0_seq2	isogroup28928
comp28929_c0_seq1	isogroup28929
comp28931_c0_seq1	isogroup28931
comp28932_c0_seq1	isogroup28932
comp28933_c0_seq1	isogroup28933
comp28934_c0_seq1	isogroup28934
comp28936_c0_seq1	isogroup28936
comp28937_c0_seq1	isogroup28937
comp28938_c0_seq1	isogroup28938
comp28939_c0_seq1	isogroup28939
comp28940_c0_seq1	isogroup28940
comp28941_c0_seq2	isogroup28941
comp28942_c0_seq2	isogroup28942
comp28944_c0_seq1	isogroup28944
comp28945_c0_seq1	isogroup28945
comp28946_c0_seq1	isogroup28946
comp28948_c0_seq1	isogroup28948
comp28949_c0_seq1	isogroup28949
comp28950_c0_seq1	isogroup28950
comp28951_c0_seq1	isogroup28951
comp28953_c0_seq1	isogroup28953
comp28955_c0_seq1	isogroup28955
comp28956_c0_seq2	isogroup28956
comp28957_c0_seq1	isogroup28957
comp28958_c0_seq1	isogroup28958
comp28959_c0_seq1	isogroup28959
comp28960_c0_seq1	isogroup28960
comp28961_c0_seq1	isogroup28961
comp28962_c0_seq1	isogroup28962
comp28963_c0_seq1	isogroup28963
comp28965_c0_seq2	isogroup28965
comp28967_c0_seq1	isogroup28967
comp28969_c0_seq1	isogroup28969
comp28970_c0_seq1	isogroup28970
comp28972_c0_seq1	isogroup28972
comp28973_c0_seq1	isogroup28973
comp28974_c0_seq1	isogroup28974
comp28975_c0_seq1	isogroup28975
comp28977_c0_seq1	isogroup28977
comp28978_c0_seq1	isogroup28978
comp28979_c0_seq1	isogroup28979
comp28980_c0_seq1	isogroup28980
comp28981_c0_seq1	isogroup28981
comp28982_c0_seq1	isogroup28982
comp28983_c0_seq1	isogroup28983
comp28984_c0_seq1	isogroup28984
comp28986_c0_seq2	isogroup28986
comp28987_c0_seq1	isogroup28987
comp28988_c0_seq1	isogroup28988
comp28989_c0_seq2	isogroup28989
comp28990_c0_seq1	isogroup28990
comp28991_c0_seq2	isogroup28991
comp28994_c0_seq1	isogroup28994
comp28996_c0_seq1	isogroup28996
comp28997_c0_seq1	isogroup28997
comp28998_c0_seq1	isogroup28998
comp28999_c0_seq1	isogroup28999
comp29000_c0_seq1	isogroup29000
comp29001_c0_seq1	isogroup29001
comp29002_c0_seq1	isogroup29002
comp29004_c0_seq1	isogroup29004
comp29005_c0_seq1	isogroup29005
comp29006_c0_seq1	isogroup29006
comp29008_c0_seq1	isogroup29008
comp29009_c0_seq1	isogroup29009
comp29010_c0_seq2	isogroup29010
comp29011_c0_seq2	isogroup29011
comp29012_c0_seq1	isogroup29012
comp29013_c0_seq1	isogroup29013
comp29017_c0_seq4	isogroup29017
comp29018_c0_seq1	isogroup29018
comp29019_c0_seq1	isogroup29019
comp29020_c0_seq1	isogroup29020
comp29021_c0_seq1	isogroup29021
comp29022_c0_seq1	isogroup29022
comp29023_c0_seq1	isogroup29023
comp29025_c0_seq1	isogroup29025
comp29026_c0_seq1	isogroup29026
comp29028_c0_seq1	isogroup29028
comp29029_c0_seq1	isogroup29029
comp29030_c0_seq1	isogroup29030
comp29031_c0_seq1	isogroup29031
comp29033_c0_seq1	isogroup29033
comp29034_c0_seq1	isogroup29034
comp29035_c0_seq1	isogroup29035
comp29037_c0_seq1	isogroup29037
comp29038_c0_seq1	isogroup29038
comp29040_c0_seq1	isogroup29040
comp29043_c0_seq1	isogroup29043
comp29045_c0_seq1	isogroup29045
comp29046_c0_seq1	isogroup29046
comp29047_c0_seq1	isogroup29047
comp29048_c0_seq1	isogroup29048
comp29050_c0_seq1	isogroup29050
comp29051_c0_seq1	isogroup29051
comp29053_c0_seq1	isogroup29053
comp29054_c0_seq1	isogroup29054
comp29055_c0_seq1	isogroup29055
comp29056_c0_seq1	isogroup29056
comp29057_c0_seq1	isogroup29057
comp29058_c0_seq1	isogroup29058
comp29060_c0_seq1	isogroup29060
comp29061_c0_seq1	isogroup29061
comp29062_c0_seq1	isogroup29062
comp29063_c0_seq1	isogroup29063
comp29064_c0_seq1	isogroup29064
comp29065_c0_seq1	isogroup29065
comp29066_c0_seq1	isogroup29066
comp29069_c0_seq2	isogroup29069
comp29070_c0_seq1	isogroup29070
comp29071_c0_seq1	isogroup29071
comp29072_c0_seq1	isogroup29072
comp29073_c0_seq1	isogroup29073
comp29075_c0_seq1	isogroup29075
comp29076_c0_seq2	isogroup29076
comp29077_c0_seq1	isogroup29077
comp29078_c0_seq1	isogroup29078
comp29080_c0_seq1	isogroup29080
comp29081_c0_seq1	isogroup29081
comp29082_c0_seq1	isogroup29082
comp29083_c0_seq1	isogroup29083
comp29084_c0_seq1	isogroup29084
comp29085_c0_seq1	isogroup29085
comp29086_c0_seq1	isogroup29086
comp29087_c0_seq1	isogroup29087
comp29088_c0_seq1	isogroup29088
comp29090_c0_seq2	isogroup29090
comp29091_c0_seq1	isogroup29091
comp29092_c0_seq1	isogroup29092
comp29093_c0_seq1	isogroup29093
comp29094_c0_seq1	isogroup29094
comp29095_c0_seq1	isogroup29095
comp29096_c0_seq1	isogroup29096
comp29099_c0_seq1	isogroup29099
comp29100_c0_seq1	isogroup29100
comp29101_c0_seq1	isogroup29101
comp29102_c0_seq1	isogroup29102
comp29103_c0_seq1	isogroup29103
comp29105_c0_seq1	isogroup29105
comp29107_c0_seq1	isogroup29107
comp29108_c0_seq1	isogroup29108
comp29109_c0_seq1	isogroup29109
comp29110_c0_seq1	isogroup29110
comp29111_c0_seq1	isogroup29111
comp29112_c0_seq2	isogroup29112
comp29113_c0_seq2	isogroup29113
comp29114_c0_seq1	isogroup29114
comp29116_c0_seq3	isogroup29116
comp29118_c0_seq1	isogroup29118
comp29119_c0_seq1	isogroup29119
comp29120_c0_seq1	isogroup29120
comp29121_c0_seq1	isogroup29121
comp29122_c0_seq1	isogroup29122
comp29123_c0_seq1	isogroup29123
comp29124_c0_seq1	isogroup29124
comp29125_c0_seq1	isogroup29125
comp29126_c0_seq1	isogroup29126
comp29127_c0_seq1	isogroup29127
comp29128_c0_seq1	isogroup29128
comp29129_c0_seq1	isogroup29129
comp29130_c0_seq1	isogroup29130
comp29131_c0_seq1	isogroup29131
comp29133_c0_seq10	isogroup29133
comp29134_c0_seq1	isogroup29134
comp29136_c0_seq2	isogroup29136
comp29137_c0_seq1	isogroup29137
comp29138_c0_seq1	isogroup29138
comp29140_c0_seq1	isogroup29140
comp29141_c0_seq1	isogroup29141
comp29142_c0_seq2	isogroup29142
comp29143_c0_seq1	isogroup29143
comp29144_c0_seq1	isogroup29144
comp29145_c0_seq1	isogroup29145
comp29146_c0_seq1	isogroup29146
comp29147_c0_seq2	isogroup29147
comp29149_c0_seq1	isogroup29149
comp29150_c0_seq1	isogroup29150
comp29152_c0_seq1	isogroup29152
comp29153_c0_seq1	isogroup29153
comp29154_c0_seq1	isogroup29154
comp29155_c0_seq1	isogroup29155
comp29156_c0_seq1	isogroup29156
comp29157_c0_seq1	isogroup29157
comp29158_c0_seq1	isogroup29158
comp29159_c0_seq1	isogroup29159
comp29160_c0_seq1	isogroup29160
comp29161_c0_seq1	isogroup29161
comp29162_c0_seq1	isogroup29162
comp29163_c0_seq1	isogroup29163
comp29164_c0_seq1	isogroup29164
comp29165_c0_seq1	isogroup29165
comp29166_c0_seq2	isogroup29166
comp29167_c0_seq1	isogroup29167
comp29168_c0_seq1	isogroup29168
comp29169_c0_seq1	isogroup29169
comp29170_c0_seq1	isogroup29170
comp29171_c0_seq2	isogroup29171
comp29172_c0_seq1	isogroup29172
comp29173_c0_seq1	isogroup29173
